symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
DHARMAJ-BE,INE00OQ01016,2025-06-10,NSE,EQ,BE,sell,False,50.0,263.0,205330024,1100000039381063,2025-06-10T12:05:31
DHARMAJ-BE,INE00OQ01016,2025-06-10,NSE,EQ,BE,sell,False,30.0,263.0,205448227,1100000039381063,2025-06-10T12:05:31
ELECTCAST,INE086A01029,2025-06-10,BSE,EQ,A,sell,False,30.0,116.05,6223300,1749541090271808035,2025-06-10T14:17:13
ELECTCAST,INE086A01029,2025-06-11,NSE,EQ,EQ,sell,False,20.0,123.57,204147007,1100000032422256,2025-06-11T11:19:11
M&MFIN,INE774D01024,2025-06-12,NSE,EQ,EQ,sell,False,55.0,275.8,403600903,1200000037343592,2025-06-12T11:45:37
M&MFIN,INE774D01024,2025-06-12,NSE,EQ,EQ,sell,False,3.0,275.8,403600901,1200000037343592,2025-06-12T11:45:37
M&MFIN,INE774D01024,2025-06-12,NSE,EQ,EQ,sell,False,2.0,275.8,403600902,1200000037343592,2025-06-12T11:45:37
SHAILY,INE151G01028,2025-06-12,NSE,EQ,EQ,buy,False,1.0,1775.9,606599754,1300000052877144,2025-06-12T13:07:00
SHAILY,INE151G01028,2025-06-12,NSE,EQ,EQ,buy,False,1.0,1775.9,606599752,1300000052877144,2025-06-12T13:07:00
SHAILY,INE151G01028,2025-06-12,NSE,EQ,EQ,buy,False,1.0,1775.9,606599753,1300000052877144,2025-06-12T13:07:00
SHAILY,INE151G01028,2025-06-12,NSE,EQ,EQ,buy,False,4.0,1776.0,606599755,1300000052877144,2025-06-12T13:07:00
BBL,INE464A01036,2025-06-12,NSE,EQ,EQ,buy,False,3.0,2967.1,5467551,1000000051466576,2025-06-12T14:09:31
TATATECH,INE142M01025,2025-06-12,NSE,EQ,EQ,sell,False,3.0,765.35,609466871,1300000076741910,2025-06-12T14:58:56
COALINDIA,INE522F01014,2025-06-13,BSE,EQ,A,buy,False,25.0,388.15,238600,1749785400114041168,2025-06-13T09:15:09
NCC,INE868B01028,2025-06-13,NSE,EQ,EQ,buy,False,42.0,226.23,400083583,1200000000378827,2025-06-13T09:15:11
INDUSTOWER,INE121J01017,2025-06-13,NSE,EQ,EQ,buy,False,26.0,376.65,200124924,1100000000515722,2025-06-13T09:15:11
ITC,INE154A01025,2025-06-13,NSE,EQ,EQ,buy,False,23.0,415.0,208367812,1100000073728910,2025-06-13T14:06:20
VBL,INE200M01039,2025-06-16,NSE,EQ,EQ,buy,False,20.0,460.0,603610508,1300000031102552,2025-06-16T10:42:28
BBL,INE464A01036,2025-06-17,NSE,EQ,EQ,buy,False,3.0,2950.0,41298,1000000000274945,2025-06-17T09:15:03
POLYPLEX,INE633B01018,2025-06-17,NSE,EQ,EQ,buy,False,7.0,1250.0,404255606,1200000043683493,2025-06-17T12:45:21
NCC,INE868B01028,2025-06-18,NSE,EQ,EQ,buy,False,43.0,223.45,403562340,1200000002684421,2025-06-18T09:20:15
INFY,INE009A01021,2025-06-18,NSE,EQ,EQ,buy,False,8.0,1632.4,203751436,1100000036496897,2025-06-18T11:21:03
RPGLIFE,INE105J01010,2025-06-18,NSE,EQ,EQ,sell,False,4.0,2300.0,603774480,1300000034872026,2025-06-18T11:32:24
LXCHEM,INE576O01020,2025-06-18,NSE,EQ,EQ,buy,False,1.0,193.58,403156552,1200000039062028,2025-06-18T11:58:44
LXCHEM,INE576O01020,2025-06-18,NSE,EQ,EQ,buy,False,52.0,193.57,403156551,1200000039062028,2025-06-18T11:58:44
LXCHEM,INE576O01020,2025-06-18,NSE,EQ,EQ,buy,False,7.0,193.56,403156550,1200000039062028,2025-06-18T11:58:44
BAJAJHFL,INE377Y01014,2025-06-18,NSE,EQ,EQ,buy,False,20.0,120.53,2832759,1000000032845106,2025-06-18T12:00:27
TORNTPOWER,INE813H01021,2025-06-18,NSE,EQ,EQ,buy,False,7.0,1385.0,606269402,1300000049951631,2025-06-18T13:00:32
FINPIPE,INE183A01024,2025-06-19,NSE,EQ,EQ,sell,False,46.0,230.4,200205529,1100000001625097,2025-06-19T09:17:01
BBL,INE464A01036,2025-06-19,NSE,EQ,EQ,buy,False,4.0,2855.0,1862186,1000000019599821,2025-06-19T10:33:19
AGARIND,INE204E01012,2025-06-19,NSE,EQ,EQ,buy,False,10.0,955.0,3287140,1000000036870884,2025-06-19T12:18:46
INDUSTOWER,INE121J01017,2025-06-19,NSE,EQ,EQ,sell,False,26.0,389.5,208841183,1100000087690568,2025-06-19T15:19:39
SYRMA,INE0DYJ01015,2025-06-20,NSE,EQ,EQ,buy,False,18.0,505.0,600658210,1300000005133472,2025-06-20T09:24:10
POLYPLEX,INE633B01018,2025-06-20,NSE,EQ,EQ,buy,False,8.0,1210.0,403946485,1200000009470457,2025-06-20T09:35:42
ELECTCAST,INE086A01029,2025-06-20,NSE,EQ,EQ,buy,False,10.0,124.93,201623782,1100000015036981,2025-06-20T09:48:45
JPPOWER,INE351F01018,2025-06-23,NSE,EQ,EQ,sell,False,99.0,17.16,201823666,1100000017047681,2025-06-23T09:53:12
JPPOWER,INE351F01018,2025-06-23,NSE,EQ,EQ,sell,False,801.0,17.16,201823667,1100000017047681,2025-06-23T09:53:12
SAIL,INE114A01011,2025-06-24,NSE,EQ,EQ,buy,False,78.0,129.0,600208591,1300000000630922,2025-06-24T09:15:26
SYRMA,INE0DYJ01015,2025-06-24,NSE,EQ,EQ,sell,False,18.0,530.0,607741568,1300000077603068,2025-06-24T15:00:01
TATATECH,INE142M01025,2025-06-26,NSE,EQ,EQ,buy,False,5.0,701.15,602684493,1300000023366209,2025-06-26T10:38:18
IGIL,INE0Q9301021,2025-06-26,NSE,EQ,EQ,buy,False,1.0,362.7,203121142,1100000026428341,2025-06-26T10:43:01
IGIL,INE0Q9301021,2025-06-26,NSE,EQ,EQ,buy,False,8.0,362.65,203121141,1100000026428341,2025-06-26T10:43:01
IGIL,INE0Q9301021,2025-06-26,NSE,EQ,EQ,buy,False,8.0,362.75,203121143,1100000026428341,2025-06-26T10:43:01
IGIL,INE0Q9301021,2025-06-26,NSE,EQ,EQ,buy,False,11.0,362.8,203121144,1100000026428341,2025-06-26T10:43:01
JINDALSAW,INE324A01032,2025-06-26,NSE,EQ,EQ,buy,False,12.0,241.3,205669548,1100000050087953,2025-06-26T12:40:48
JINDALSAW,INE324A01032,2025-06-26,NSE,EQ,EQ,buy,False,19.0,241.31,205669549,1100000050087953,2025-06-26T12:40:48
JINDALSAW,INE324A01032,2025-06-26,NSE,EQ,EQ,buy,False,10.0,241.29,205669545,1100000050087953,2025-06-26T12:40:48
JINDALSAW,INE324A01032,2025-06-26,NSE,EQ,EQ,buy,False,3.0,241.3,205669546,1100000050087953,2025-06-26T12:40:48
JINDALSAW,INE324A01032,2025-06-26,NSE,EQ,EQ,buy,False,6.0,241.3,205669547,1100000050087953,2025-06-26T12:40:48
JINDALSAW,INE324A01032,2025-06-26,NSE,EQ,EQ,sell,False,50.0,240.87,207474266,1100000067067953,2025-06-26T14:11:15
SHAILY,INE151G01028,2025-06-26,NSE,EQ,EQ,buy,False,1.0,1669.6,606344594,1300000062732562,2025-06-26T14:26:11
SHAILY,INE151G01028,2025-06-26,NSE,EQ,EQ,buy,False,1.0,1669.5,606344593,1300000062732562,2025-06-26T14:26:11
JINDALSAW,INE324A01032,2025-06-26,NSE,EQ,EQ,buy,False,50.0,242.0,209979202,1100000082670022,2025-06-26T15:20:23
SHAILY,INE151G01028,2025-06-27,NSE,EQ,EQ,buy,False,3.0,1660.0,600097340,1300000000452577,2025-06-27T09:15:10
GAEL,INE036B01030,2025-06-27,NSE,EQ,EQ,buy,False,14.0,113.67,200098900,1100000000650529,2025-06-27T09:15:23
GAEL,INE036B01030,2025-06-27,NSE,EQ,EQ,buy,False,26.0,113.67,200098899,1100000000650529,2025-06-27T09:15:23
TATATECH,INE142M01025,2025-06-27,NSE,EQ,EQ,buy,False,5.0,713.0,600388261,1300000002722770,2025-06-27T09:19:25
HERANBA-BE,INE694N01015,2025-06-27,NSE,EQ,BE,sell,False,20.0,300.0,200669080,1100000005179611,2025-06-27T09:24:15
ELECTCAST,INE086A01029,2025-06-27,NSE,EQ,EQ,sell,False,30.0,134.0,203756871,1100000032579703,2025-06-27T11:00:14
BBL,INE464A01036,2025-06-27,NSE,EQ,EQ,sell,False,1.0,3081.2,6285888,1000000066189957,2025-06-27T14:48:47
BBL,INE464A01036,2025-06-27,NSE,EQ,EQ,sell,False,2.0,3081.1,6285889,1000000066189957,2025-06-27T14:48:47
BBL,INE464A01036,2025-06-27,NSE,EQ,EQ,sell,False,1.0,3081.1,6285890,1000000066189957,2025-06-27T14:48:47
BBL,INE464A01036,2025-06-27,NSE,EQ,EQ,sell,False,1.0,3080.4,6285891,1000000066189957,2025-06-27T14:48:47
GAEL,INE036B01030,2025-06-30,NSE,EQ,EQ,buy,False,20.0,112.17,200893870,1100000006481225,2025-06-30T09:26:18
LODHA,INE670K01029,2025-06-30,NSE,EQ,EQ,buy,False,6.0,1399.0,401081696,1200000009125903,2025-06-30T09:34:17
TORNTPOWER,INE813H01021,2025-06-30,NSE,EQ,EQ,sell,False,7.0,1470.0,608063974,1300000064796737,2025-06-30T14:07:43
HERANBA,INE694N01015,2025-07-01,NSE,EQ,EQ,sell,False,10.0,345.0,208203061,1100000074918489,2025-07-01T14:54:03
GOACARBON,INE426D01013,2025-07-02,BSE,EQ,B,buy,False,20.0,493.0,2299000,1751427000005422126,2025-07-02T09:23:17
LUXIND,INE150G01020,2025-07-02,NSE,EQ,EQ,buy,False,6.0,1446.0,401093059,1200000009773184,2025-07-02T09:40:19
BBL,INE464A01036,2025-07-02,BSE,EQ,A,sell,False,4.0,3039.0,2392400,1751429566172833587,2025-07-02T10:16:22
BBL,INE464A01036,2025-07-02,BSE,EQ,A,sell,False,1.0,3039.05,2392200,1751429566172833587,2025-07-02T10:16:22
ITDC,INE353K01014,2025-07-02,NSE,EQ,EQ,buy,False,4.0,603.65,207069708,1100000017225491,2025-07-02T14:41:38
ITDC,INE353K01014,2025-07-02,NSE,EQ,EQ,buy,False,9.0,603.8,207069711,1100000017225491,2025-07-02T14:41:38
ITDC,INE353K01014,2025-07-02,NSE,EQ,EQ,buy,False,1.0,603.75,207069710,1100000017225491,2025-07-02T14:41:38
ITDC,INE353K01014,2025-07-02,NSE,EQ,EQ,buy,False,1.0,603.7,207069709,1100000017225491,2025-07-02T14:41:38
ITDC,INE353K01014,2025-07-02,NSE,EQ,EQ,buy,False,1.0,603.6,207069707,1100000017225491,2025-07-02T14:41:38
CAPITALSFB,INE646H01017,2025-07-03,NSE,EQ,EQ,buy,False,40.0,282.0,442560,1000000003704405,2025-07-03T09:22:56
GOACARBON,INE426D01013,2025-07-03,BSE,EQ,B,buy,False,18.0,483.5,17161900,1751526254056974159,2025-07-03T13:33:26
GOACARBON,INE426D01013,2025-07-03,BSE,EQ,B,buy,False,2.0,483.5,15285100,1751526254056974159,2025-07-03T13:33:26
HERANBA,INE694N01015,2025-07-04,BSE,EQ,B,sell,False,40.0,368.0,10002300,1751614093424322315,2025-07-04T13:13:33
HGINFRA,INE926X01010,2025-07-04,NSE,EQ,EQ,buy,False,1.0,1062.4,206439804,1100000062397281,2025-07-04T14:46:08
HGINFRA,INE926X01010,2025-07-04,NSE,EQ,EQ,buy,False,8.0,1062.5,206439805,1100000062397281,2025-07-04T14:46:08
SHAILY,INE151G01028,2025-07-07,NSE,EQ,EQ,buy,False,3.0,1645.0,600877782,1300000006785579,2025-07-07T09:30:29
AGARIND,INE204E01012,2025-07-07,NSE,EQ,EQ,buy,False,10.0,942.7,2868993,1000000031421918,2025-07-07T11:53:45
FINPIPE,INE183A01024,2025-07-07,NSE,EQ,EQ,buy,False,43.0,207.3,204385007,1100000042546077,2025-07-07T11:54:07
FINPIPE,INE183A01024,2025-07-07,NSE,EQ,EQ,buy,False,3.0,207.3,204385006,1100000042546077,2025-07-07T11:54:07
POLYPLEX,INE633B01018,2025-07-07,NSE,EQ,EQ,buy,False,8.0,1185.4,403184851,1200000040711649,2025-07-07T11:54:30
NAHARINDUS-T,INE289A01011,2025-07-07,BSE,EQ,T,buy,False,73.0,127.0,5583200,1751859000023040054,2025-07-07T12:02:32
ELECTCAST,INE086A01029,2025-07-07,NSE,EQ,EQ,buy,False,10.0,123.79,206114359,1100000060275809,2025-07-07T13:29:36
AWFIS,INE108V01019,2025-07-08,NSE,EQ,EQ,buy,False,15.0,622.0,876257,1000000007395350,2025-07-08T09:35:58
COALINDIA,INE522F01014,2025-07-08,NSE,EQ,EQ,buy,False,26.0,383.0,2779500,1000000026277118,2025-07-08T11:08:28
INOXWIND,INE066P01011,2025-07-08,NSE,EQ,EQ,buy,False,57.0,175.8,207295448,1100000066789627,2025-07-08T14:51:56
SARDAEN,INE385C01021,2025-07-09,NSE,EQ,EQ,buy,False,23.0,426.0,600174337,1300000000443704,2025-07-09T09:15:10
SHAILY,INE151G01028,2025-07-09,NSE,EQ,EQ,buy,False,2.0,1618.4,607624855,1300000063345343,2025-07-09T14:56:31
SAIL,INE114A01011,2025-07-10,NSE,EQ,EQ,sell,False,78.0,135.15,602148668,1300000017657456,2025-07-10T10:10:44
SOLARINDS,INE343H01029,2025-07-10,NSE,EQ,EQ,buy,False,1.0,16050.0,605258482,1300000047926804,2025-07-10T13:15:16
PERSISTENT,INE262H01021,2025-07-11,NSE,EQ,EQ,buy,False,1.0,5580.0,400030150,1200000000244852,2025-07-11T09:15:02
FINPIPE,INE183A01024,2025-07-11,NSE,EQ,EQ,buy,False,48.0,207.29,200517696,1100000003809688,2025-07-11T09:21:17
BAJAJHFL,INE377Y01014,2025-07-11,NSE,EQ,EQ,buy,False,10.0,121.2,1839228,1000000017376979,2025-07-11T10:16:34
SARDAEN,INE385C01021,2025-07-11,NSE,EQ,EQ,sell,False,23.0,458.0,602276659,1300000019400619,2025-07-11T10:18:35
PERSISTENT,INE262H01021,2025-07-11,NSE,EQ,EQ,buy,False,1.0,5580.0,403015554,1200000021044875,2025-07-11T10:20:32
SOLARINDS,INE343H01029,2025-07-11,NSE,EQ,EQ,buy,False,1.0,15500.0,603663386,1300000028279543,2025-07-11T11:03:54
PNCINFRA,INE195J01029,2025-07-11,NSE,EQ,EQ,buy,False,10.0,299.9,403101268,1200000033581501,2025-07-11T11:14:47
IGIL,INE0Q9301021,2025-07-11,NSE,EQ,EQ,sell,False,11.0,385.0,204902878,1100000042175646,2025-07-11T12:04:24
IGIL,INE0Q9301021,2025-07-11,NSE,EQ,EQ,sell,False,4.0,385.0,204881290,1100000042175646,2025-07-11T12:04:24
IGIL,INE0Q9301021,2025-07-11,NSE,EQ,EQ,sell,False,3.0,385.0,204899849,1100000042175646,2025-07-11T12:04:24
IGIL,INE0Q9301021,2025-07-11,NSE,EQ,EQ,sell,False,1.0,385.0,204899855,1100000042175646,2025-07-11T12:04:24
IGIL,INE0Q9301021,2025-07-11,NSE,EQ,EQ,sell,False,1.0,385.0,204902891,1100000042175646,2025-07-11T12:04:24
IGIL,INE0Q9301021,2025-07-11,NSE,EQ,EQ,sell,False,8.0,385.0,204907245,1100000042175646,2025-07-11T12:04:24
PRICOLLTD,INE726V01018,2025-07-14,NSE,EQ,EQ,buy,False,21.0,455.85,400092017,1200000000522026,2025-07-14T09:15:25
DATAPATTNS,INE0IX101010,2025-07-14,NSE,EQ,EQ,buy,False,3.0,2829.3,200157294,1100000000809849,2025-07-14T09:15:35
DEEDEV,INE841L01016,2025-07-14,NSE,EQ,EQ,buy,False,2.0,294.65,200776198,1100000005858583,2025-07-14T09:24:53
DEEDEV,INE841L01016,2025-07-14,NSE,EQ,EQ,buy,False,1.0,294.7,200776199,1100000005858583,2025-07-14T09:24:53
DEEDEV,INE841L01016,2025-07-14,NSE,EQ,EQ,buy,False,1.0,294.7,200776200,1100000005858583,2025-07-14T09:24:53
DEEDEV,INE841L01016,2025-07-14,NSE,EQ,EQ,buy,False,15.0,294.7,200776201,1100000005858583,2025-07-14T09:24:53
DEEDEV,INE841L01016,2025-07-14,NSE,EQ,EQ,buy,False,14.0,294.65,200776197,1100000005858583,2025-07-14T09:24:53
ELECTCAST,INE086A01029,2025-07-14,BSE,EQ,A,buy,False,10.0,121.15,2757400,1752470869624480626,2025-07-14T11:39:57
INOXWIND,INE066P01011,2025-07-15,NSE,EQ,EQ,buy,False,58.0,165.0,207806230,1100000068480571,2025-07-15T14:54:50
ELECTCAST,INE086A01029,2025-07-16,BSE,EQ,A,buy,False,10.0,121.0,581100,1752636600042239340,2025-07-16T09:19:39
INOXWIND,INE066P01011,2025-07-16,NSE,EQ,EQ,buy,False,61.0,164.85,205593570,1100000052304277,2025-07-16T13:23:00
POLYPLEX,INE633B01018,2025-07-16,BSE,EQ,B,buy,False,10.0,1162.3,14549600,1752656581180931906,2025-07-16T15:09:33
POLYPLEX,INE633B01018,2025-07-16,BSE,EQ,B,buy,False,19.0,1162.35,14549800,1752656581180931906,2025-07-16T15:09:33
PNCINFRA,INE195J01029,2025-07-17,BSE,EQ,A,sell,False,10.0,322.75,6744800,1752726110070061694,2025-07-17T09:54:58
TATATECH,INE142M01025,2025-07-17,BSE,EQ,A,sell,False,5.0,730.3,1596700,1752725671070273350,2025-07-17T09:57:35
INOXWIND,INE066P01011,2025-07-17,BSE,EQ,A,sell,False,15.0,168.35,2220300,1752725205192978816,2025-07-17T10:16:46
AWFIS,INE108V01019,2025-07-17,BSE,EQ,B,sell,False,2.0,655.0,30796000,1752727034855586593,2025-07-17T10:18:43
AWFIS,INE108V01019,2025-07-17,BSE,EQ,B,sell,False,2.0,655.0,30808100,1752727034855586593,2025-07-17T10:18:43
AWFIS,INE108V01019,2025-07-17,BSE,EQ,B,sell,False,2.0,655.0,30808300,1752727034855586593,2025-07-17T10:18:43
AWFIS,INE108V01019,2025-07-17,BSE,EQ,B,sell,False,1.0,655.0,30800200,1752727034855586593,2025-07-17T10:18:43
AWFIS,INE108V01019,2025-07-17,BSE,EQ,B,sell,False,2.0,655.0,30807700,1752727034855586593,2025-07-17T10:18:43
AWFIS,INE108V01019,2025-07-17,BSE,EQ,B,sell,False,6.0,655.0,30807900,1752727034855586593,2025-07-17T10:18:43
LXCHEM,INE576O01020,2025-07-17,NSE,EQ,EQ,sell,False,60.0,201.78,402101797,1200000020969966,2025-07-17T10:22:20
GAEL,INE036B01030,2025-07-17,NSE,EQ,EQ,sell,False,3.0,114.09,202593049,1100000021932942,2025-07-17T10:33:42
GAEL,INE036B01030,2025-07-17,NSE,EQ,EQ,sell,False,11.0,114.14,202593047,1100000021932942,2025-07-17T10:33:42
GAEL,INE036B01030,2025-07-17,NSE,EQ,EQ,sell,False,36.0,114.13,202593048,1100000021932942,2025-07-17T10:33:42
POLYPLEX,INE633B01018,2025-07-17,NSE,EQ,EQ,sell,False,4.0,1140.2,402721147,1200000028415001,2025-07-17T11:00:44
POLYPLEX,INE633B01018,2025-07-17,NSE,EQ,EQ,sell,False,1.0,1140.2,402721146,1200000028415001,2025-07-17T11:00:44
VBL,INE200M01039,2025-07-18,NSE,EQ,EQ,sell,False,10.0,485.0,600163608,1300000001071435,2025-07-18T09:16:06
SOLARINDS,INE343H01029,2025-07-18,NSE,EQ,EQ,buy,False,1.0,15000.0,601989523,1300000014292800,2025-07-18T09:56:12
NAHARINDUS-BE,INE289A01011,2025-07-18,NSE,EQ,BE,sell,False,6.0,129.1,402034570,1200000020718758,2025-07-18T10:21:45
NAHARINDUS-BE,INE289A01011,2025-07-18,NSE,EQ,BE,sell,False,67.0,129.06,402034571,1200000020718758,2025-07-18T10:21:45
GAEL,INE036B01030,2025-07-18,NSE,EQ,EQ,buy,False,10.0,111.84,203127093,1100000026164697,2025-07-18T10:46:10
BAJAJHFL,INE377Y01014,2025-07-18,BSE,EQ,A,buy,False,10.0,121.85,3483900,1752814272778615700,2025-07-18T10:47:31
SHAILY,INE151G01028,2025-07-18,NSE,EQ,EQ,buy,False,1.0,1622.7,603185615,1300000026426927,2025-07-18T10:49:30
FINPIPE,INE183A01024,2025-07-21,BSE,EQ,A,sell,False,15.0,208.55,5149100,1753068600112010519,2025-07-21T09:15:19
PRICOLLTD,INE726V01018,2025-07-21,NSE,EQ,EQ,buy,False,22.0,445.0,402642032,1200000028697293,2025-07-21T10:50:34
MGL,INE002S01010,2025-07-21,NSE,EQ,EQ,buy,False,1.0,1507.1,403877600,1200000045695842,2025-07-21T12:18:03
MGL,INE002S01010,2025-07-21,NSE,EQ,EQ,buy,False,1.0,1507.0,403877596,1200000045695842,2025-07-21T12:18:03
MGL,INE002S01010,2025-07-21,NSE,EQ,EQ,buy,False,1.0,1507.0,403877597,1200000045695842,2025-07-21T12:18:03
MGL,INE002S01010,2025-07-21,NSE,EQ,EQ,buy,False,1.0,1507.0,403877598,1200000045695842,2025-07-21T12:18:03
MGL,INE002S01010,2025-07-21,NSE,EQ,EQ,buy,False,1.0,1507.0,403877599,1200000045695842,2025-07-21T12:18:03
MGL,INE002S01010,2025-07-21,NSE,EQ,EQ,buy,False,1.0,1507.2,403877601,1200000045695842,2025-07-21T12:18:03
CENTRALBK,INE483A01010,2025-07-21,NSE,EQ,EQ,buy,False,261.0,38.1,4545241,1000000050386719,2025-07-21T13:50:00
ZAGGLE,INE07K301024,2025-07-21,NSE,EQ,EQ,buy,False,24.0,405.0,606378100,1300000055366220,2025-07-21T13:59:46
SHAILY,INE151G01028,2025-07-22,BSE,EQ,A,sell,False,3.0,1665.35,139600,1753155000092017470,2025-07-22T09:17:08
VBL,INE200M01039,2025-07-22,NSE,EQ,EQ,sell,False,31.0,485.1,601964626,1300000015677045,2025-07-22T10:06:21
HGINFRA,INE926X01010,2025-07-22,BSE,EQ,A,sell,False,7.0,1091.35,1785500,1753158052062309956,2025-07-22T10:09:23
HGINFRA,INE926X01010,2025-07-22,BSE,EQ,A,sell,False,2.0,1091.4,1785200,1753158052062309956,2025-07-22T10:09:23
ITC,INE154A01025,2025-07-22,BSE,EQ,A,sell,False,10.0,416.0,8003900,1753172153482394305,2025-07-22T14:06:26
BAJAJHFL,INE377Y01014,2025-07-22,BSE,EQ,A,buy,False,10.0,121.6,9189000,1753175744094445825,2025-07-22T15:02:24
INFY,INE009A01021,2025-07-23,BSE,EQ,A,buy,False,2.0,1580.0,75700,1753241400005003457,2025-07-23T09:15:00
FINPIPE,INE183A01024,2025-07-23,NSE,EQ,EQ,buy,False,10.0,203.5,200475178,1100000000701196,2025-07-23T09:15:33
LODHA,INE670K01029,2025-07-23,BSE,EQ,A,buy,False,1.0,1357.1,1980600,1753241400004722822,2025-07-23T09:27:49
NCC,INE868B01028,2025-07-23,BSE,EQ,A,sell,False,20.0,225.0,2052500,1753243647716117190,2025-07-23T09:40:22
CAPITALSFB,INE646H01017,2025-07-23,BSE,EQ,B,sell,False,40.0,316.0,2275100,1753241400000691559,2025-07-23T10:13:48
PRICOLLTD,INE726V01018,2025-07-23,NSE,EQ,EQ,buy,False,23.0,430.55,403462624,1200000036914308,2025-07-23T11:31:20
GAEL,INE036B01030,2025-07-23,NSE,EQ,EQ,buy,False,30.0,111.5,204122101,1100000035020843,2025-07-23T11:54:14
AGARIND,INE204E01012,2025-07-23,NSE,EQ,EQ,sell,False,2.0,964.1,5226494,1000000055895387,2025-07-23T14:32:55
AGARIND,INE204E01012,2025-07-23,NSE,EQ,EQ,sell,False,4.0,964.1,5226495,1000000055895387,2025-07-23T14:32:55
AGARIND,INE204E01012,2025-07-23,NSE,EQ,EQ,sell,False,4.0,964.15,5226493,1000000055895387,2025-07-23T14:32:55
PERSISTENT,INE262H01021,2025-07-24,NSE,EQ,EQ,buy,False,3.0,5240.0,400861318,1200000000378873,2025-07-24T09:15:12
SHAILY,INE151G01028,2025-07-24,NSE,EQ,EQ,buy,False,1.0,1635.9,602876204,1300000025311200,2025-07-24T10:51:40
PNCINFRA,INE195J01029,2025-07-24,NSE,EQ,EQ,sell,False,10.0,312.1,402856209,1200000029690927,2025-07-24T10:58:13
AGARIND,INE204E01012,2025-07-24,NSE,EQ,EQ,sell,False,10.0,960.0,3971192,1000000044895052,2025-07-24T13:14:09
ELECTCAST,INE086A01029,2025-07-24,NSE,EQ,EQ,buy,False,20.0,117.41,205730602,1100000050735805,2025-07-24T13:15:47
AWFIS,INE108V01019,2025-07-24,NSE,EQ,EQ,buy,False,15.0,613.0,5264918,1000000058453687,2025-07-24T14:39:24
GOACARBON,INE426D01013,2025-07-24,NSE,EQ,EQ,sell,False,10.0,485.0,208827927,1100000072962847,2025-07-24T15:22:23
SHAILY,INE151G01028,2025-07-25,BSE,EQ,A,buy,False,1.0,1627.95,991400,1753414200158282872,2025-07-25T09:27:53
LUXIND,INE150G01020,2025-07-25,NSE,EQ,EQ,buy,False,2.0,1427.4,400747961,1200000000316237,2025-07-25T09:30:07
